model_slug,score,source,source_url,evaluated_at,notes
smollm2-1-7b,60.5,self-reported,https://huggingface.co/HuggingFaceTB/SmolLM2-1.7B,,"base model, ARC average"
stable-beluga-1-freewilly-1-65b,68.2,independent,https://raw.githubusercontent.com/dsdanielpark/Open-LLM-Leaderboard-Report/main/assets/20230904/20230904.csv,2023-09-04,"HF Open LLM Leaderboard snapshot (2023-09-04), ARC-Challenge 25-shot: 68.2, for stabilityai/StableBeluga1-Delta."
stable-beluga-2-freewilly-2-70b,71.1,independent,https://raw.githubusercontent.com/dsdanielpark/Open-LLM-Leaderboard-Report/main/assets/20230904/20230904.csv,2023-09-04,"HF Open LLM Leaderboard snapshot (2023-09-04), ARC-Challenge 25-shot: 71.1, for stabilityai/StableBeluga2. Also independently corroborated by a Japanese blog post (note.com/bakushu) quoting the same leaderboard figure."
stable-lm-2-1-6b,43.69,independent,https://huggingface.co/stabilityai/stablelm-2-zephyr-1_6b,,"instruct variant, 25-shot"
stable-lm-2-12b,65.02,self-reported,https://huggingface.co/stabilityai/stablelm-2-12b-chat,,chat variant
stablelm-3b-4e1t,46.59,independent,https://huggingface.co/stabilityai/stablelm-3b-4e1t,,"Open LLM Leaderboard, 25-shot"
stablelm-alpha-7b,32,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_stabilityai__stablelm-base-alpha-7b,2023-07-19,"25-shot acc_norm from the (old) Open LLM Leaderboard's lm-evaluation-harness run on stabilityai/stablelm-base-alpha-7b (config.model_name and model_sha 38366357b confirmed in the run's results JSON). Independent third-party eval, not from Stability AI's own model card (which publishes no benchmark numbers)."
stablelm-zephyr-3b,46.08,self-reported,https://huggingface.co/stabilityai/stablelm-zephyr-3b,,"AI2 Reasoning Challenge (25-Shot), Open LLM Leaderboard, from the model-index metadata embedded in the HF README.md."
starling-7b-alpha,63.82,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/results/blob/main/berkeley-nest/Starling-LM-7B-alpha/results_2023-12-04T15-57-32.180703.json,2023-12-04,"AI2 Reasoning Challenge (Challenge set), 25-shot, acc_norm. From the original (v1) Open LLM Leaderboard's automated lm-eval-harness run for berkeley-nest/Starling-LM-7B-alpha (job finished 2023-12-04, status FINISHED per the leaderboard's request file); verified directly against the raw results JSON."
teuken-7b-instruct,56.9,self-reported,https://huggingface.co/openGPT-X/Teuken-7B-instruct-commercial-v0.4,,"EU21-ARC, averaged across 21 EU languages [score corrected during round-5 full-corpus accuracy re-verify: 0.569 -> 56.9]"
upstage-solar-10-7b,61.95,self-reported,https://arxiv.org/abs/2312.15166,,"Table 2 of the SOLAR 10.7B paper (base model row), Open-LLM-Leaderboard-style 25-shot ARC-Challenge."
upstage-solar-pro,68.86,self-reported,https://huggingface.co/upstage/solar-pro-preview-instruct,,"HF model card benchmark table, ARC-C column, 25-shot acc_norm per the card's own eval-protocol notes."
vicuna-13b-v1-1,52.73,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_lmsys__vicuna-13b-v1.1,2023-07-24,"25-shot ARC-Challenge acc_norm, Open LLM Leaderboard details run (harness|arc:challenge|25, acc_norm 0.52730). Not previously tracked for this v1.1 model (only vicuna-bench/openassistant-bench Elo were tracked)."
vicuna-13b-v1-5,56.57,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_lmsys__vicuna-13b-v1.5,2023-08-09,"25-shot ARC-Challenge acc_norm, Open LLM Leaderboard details run (harness|arc:challenge|25, acc_norm 0.56570)."
xgen-7b-8k,41.2,self-reported,https://ar5iv.labs.arxiv.org/html/2309.03450,,
yi-1-5-34b,66.3,independent,https://huggingface.co/datasets/open-llm-leaderboard/01-ai__Yi-1.5-34B-32K-details,,
yi-1-5-9b,61.52,independent,https://huggingface.co/datasets/open-llm-leaderboard/01-ai__Yi-1.5-9B-details,2024-06-16,"Yi-1.5-9B base model, Open LLM Leaderboard v2, acc_norm."
yi-34b,64.59,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_01-ai__Yi-34B,2023-11-02,"25-shot acc_norm from HF Open LLM Leaderboard v1 (harness|arc:challenge|25, acc_norm 0.645904)."
yi-6b,50.3,self-reported,https://arxiv.org/abs/2403.04652,2024-03-01,"25-shot. Yi technical report Table 8 (depth-upscaling section, Yi-6B baseline row)."
zephyr-7b-beta,62.03,self-reported,https://huggingface.co/HuggingFaceH4/zephyr-7b-beta,,25-shot
